number,draws,occurrences,draws_hit,full_rate,baseline,z_score,p_value_normal,bh_q_value,rate_30,rate_90,rate_365,rate_1095,current_gap_draws
251,7524,178,176,0.023391812865497075,0.022748762178548265,0.3740999068821474,0.7083299879728727,0.9444399839638302,0.03333333333333333,0.03333333333333333,0.03561643835616438,0.026484018264840183,26
252,7524,176,175,0.023258904837852205,0.022748762178548265,0.2967795932972965,0.7666347861238751,0.9488054283711327,0.03333333333333333,0.05555555555555555,0.024657534246575342,0.024657534246575342,24
253,7524,177,174,0.023125996810207338,0.022748762178548265,0.21945927971244755,0.8262922967566596,0.9619235119402324,0.0,0.022222222222222223,0.0136986301369863,0.014611872146118721,50
254,7524,179,179,0.023790536948431685,0.022748762178548265,0.6060608476367002,0.5444743485521575,0.9371331300381368,0.06666666666666667,0.022222222222222223,0.021917808219178082,0.028310502283105023,15
255,7524,161,160,0.02126528442317916,0.022748762178548265,-0.8630251104754635,0.3881236610153489,0.9157596050401668,0.0,0.03333333333333333,0.019178082191780823,0.017351598173515982,43
256,7524,163,157,0.02086656034024455,0.022748762178548265,-1.0949860512300162,0.2735227475104508,0.9157596050401668,0.03333333333333333,0.022222222222222223,0.0136986301369863,0.0182648401826484,0
257,7524,172,169,0.022461456671982988,0.022748762178548265,-0.16714228821180713,0.8672580928142433,0.9651471600730266,0.0,0.022222222222222223,0.024657534246575342,0.023744292237442923,57
258,7524,144,142,0.018872939925571503,0.022748762178548265,-2.2547907550027784,0.02414646585050554,0.6779357392624937,0.0,0.011111111111111112,0.01643835616438356,0.02009132420091324,71
259,7524,178,174,0.023125996810207338,0.022748762178548265,0.21945927971244755,0.8262922967566596,0.9619235119402324,0.0,0.011111111111111112,0.00821917808219178,0.0136986301369863,78
260,7524,182,182,0.024189261031366295,0.022748762178548265,0.838021788391253,0.40201846661263324,0.9157596050401668,0.03333333333333333,0.011111111111111112,0.0273972602739726,0.023744292237442923,15
261,7524,195,193,0.025651249335459862,0.022748762178548265,1.6885452378246113,0.09130661272941593,0.880188878066903,0.03333333333333333,0.022222222222222223,0.0273972602739726,0.0228310502283105,14
262,7524,194,192,0.025518341307814992,0.022748762178548265,1.6112249242397603,0.10713070723847182,0.880188878066903,0.0,0.022222222222222223,0.024657534246575342,0.023744292237442923,40
263,7524,170,169,0.022461456671982988,0.022748762178548265,-0.16714228821180713,0.8672580928142433,0.9651471600730266,0.03333333333333333,0.022222222222222223,0.03287671232876712,0.023744292237442923,28
264,7524,179,175,0.023258904837852205,0.022748762178548265,0.2967795932972965,0.7666347861238751,0.9488054283711327,0.0,0.011111111111111112,0.021917808219178082,0.023744292237442923,80
265,7524,177,174,0.023125996810207338,0.022748762178548265,0.21945927971244755,0.8262922967566596,0.9619235119402324,0.0,0.011111111111111112,0.030136986301369864,0.021917808219178082,30
266,7524,189,188,0.024986709197235512,0.022748762178548265,1.3019436699003566,0.1929356425598791,0.9058011387787752,0.0,0.0,0.021917808219178082,0.0228310502283105,99
267,7524,166,164,0.021796916533758637,0.022748762178548265,-0.5537438561360618,0.5797541566127147,0.9444399839638302,0.0,0.044444444444444446,0.0410958904109589,0.0319634703196347,65
268,7524,168,167,0.022195640616693248,0.022748762178548265,-0.321782915381509,0.7476171580398849,0.9488054283711327,0.0,0.011111111111111112,0.019178082191780823,0.021004566210045664,34
269,7524,152,151,0.020069112174375334,0.022748762178548265,-1.55890793273912,0.11901817251870783,0.880188878066903,0.0,0.011111111111111112,0.019178082191780823,0.015525114155251141,62
270,7524,187,186,0.024720893141945772,0.022748762178548265,1.1473030427306548,0.25125639691837554,0.9136596251577292,0.0,0.011111111111111112,0.019178082191780823,0.0228310502283105,45
271,7524,170,167,0.022195640616693248,0.022748762178548265,-0.321782915381509,0.7476171580398849,0.9488054283711327,0.03333333333333333,0.022222222222222223,0.01643835616438356,0.015525114155251141,29
272,7524,176,172,0.022860180754917598,0.022748762178548265,0.06481865254274569,0.9483183900985951,0.9786567493277555,0.0,0.0,0.01643835616438356,0.021004566210045664,94
273,7524,183,183,0.024322169059011165,0.022748762178548265,0.9153421019761039,0.3600120631105592,0.9157596050401668,0.03333333333333333,0.022222222222222223,0.024657534246575342,0.0228310502283105,8
274,7524,177,176,0.023391812865497075,0.022748762178548265,0.3740999068821474,0.7083299879728727,0.9444399839638302,0.03333333333333333,0.011111111111111112,0.021917808219178082,0.030136986301369864,26
275,7524,154,154,0.02046783625730994,0.022748762178548265,-1.3269469919845691,0.18452621807870678,0.9058011387787752,0.03333333333333333,0.03333333333333333,0.01643835616438356,0.01643835616438356,13
276,7524,181,178,0.023657628920786815,0.022748762178548265,0.5287405340518493,0.5969854544530353,0.9444399839638302,0.03333333333333333,0.022222222222222223,0.021917808219178082,0.021917808219178082,3
277,7524,148,147,0.019537480063795853,0.022748762178548265,-1.8681891870785237,0.061735705429534944,0.880188878066903,0.03333333333333333,0.044444444444444446,0.030136986301369864,0.026484018264840183,9
278,7524,167,166,0.022062732589048378,0.022748762178548265,-0.3991032289663599,0.6898171431586075,0.9444399839638302,0.1,0.06666666666666667,0.0273972602739726,0.0273972602739726,1
279,7524,163,160,0.02126528442317916,0.022748762178548265,-0.8630251104754635,0.3881236610153489,0.9157596050401668,0.0,0.011111111111111112,0.024657534246575342,0.025570776255707764,43
280,7524,163,163,0.02166400850611377,0.022748762178548265,-0.6310641697209107,0.5279985676852266,0.9371331300381368,0.0,0.022222222222222223,0.024657534246575342,0.021004566210045664,42
281,7524,159,157,0.02086656034024455,0.022748762178548265,-1.0949860512300162,0.2735227475104508,0.9157596050401668,0.0,0.022222222222222223,0.03287671232876712,0.02009132420091324,44
282,7524,158,157,0.02086656034024455,0.022748762178548265,-1.0949860512300162,0.2735227475104508,0.9157596050401668,0.0,0.011111111111111112,0.021917808219178082,0.02009132420091324,52
283,7524,170,169,0.022461456671982988,0.022748762178548265,-0.16714228821180713,0.8672580928142433,0.9651471600730266,0.03333333333333333,0.044444444444444446,0.03287671232876712,0.0228310502283105,1
284,7524,171,169,0.022461456671982988,0.022748762178548265,-0.16714228821180713,0.8672580928142433,0.9651471600730266,0.03333333333333333,0.022222222222222223,0.021917808219178082,0.02009132420091324,25
285,7524,167,165,0.021929824561403508,0.022748762178548265,-0.47642354255121083,0.6337726656374918,0.9444399839638302,0.0,0.011111111111111112,0.01643835616438356,0.021004566210045664,73
286,7524,179,177,0.023524720893141945,0.022748762178548265,0.4514202204669983,0.6516867125447903,0.9444399839638302,0.06666666666666667,0.03333333333333333,0.024657534246575342,0.021004566210045664,7
287,7524,168,165,0.021929824561403508,0.022748762178548265,-0.47642354255121083,0.6337726656374918,0.9444399839638302,0.03333333333333333,0.022222222222222223,0.024657534246575342,0.017351598173515982,1
288,7524,203,200,0.02658160552897395,0.022748762178548265,2.229787432918566,0.02576155809197476,0.6779357392624937,0.0,0.022222222222222223,0.021917808219178082,0.02009132420091324,53
289,7524,180,179,0.023790536948431685,0.022748762178548265,0.6060608476367002,0.5444743485521575,0.9371331300381368,0.0,0.0,0.03287671232876712,0.028310502283105023,97
290,7524,167,166,0.022062732589048378,0.022748762178548265,-0.3991032289663599,0.6898171431586075,0.9444399839638302,0.03333333333333333,0.044444444444444446,0.019178082191780823,0.02009132420091324,20
291,7524,174,172,0.022860180754917598,0.022748762178548265,0.06481865254274569,0.9483183900985951,0.9786567493277555,0.0,0.011111111111111112,0.019178082191780823,0.025570776255707764,38
292,7524,194,188,0.024986709197235512,0.022748762178548265,1.3019436699003566,0.1929356425598791,0.9058011387787752,0.0,0.022222222222222223,0.03287671232876712,0.029223744292237442,32
293,7524,160,158,0.02099946836788942,0.022748762178548265,-1.0176657376451654,0.30883683508398074,0.9157596050401668,0.0,0.011111111111111112,0.019178082191780823,0.017351598173515982,82
294,7524,197,193,0.025651249335459862,0.022748762178548265,1.6885452378246113,0.09130661272941593,0.880188878066903,0.03333333333333333,0.03333333333333333,0.04657534246575343,0.033789954337899546,14
295,7524,196,196,0.026049973418394472,0.022748762178548265,1.920506178579164,0.05479399347227194,0.880188878066903,0.0,0.022222222222222223,0.019178082191780823,0.019178082191780823,47
296,7524,170,168,0.022328548644338118,0.022748762178548265,-0.24446260179665805,0.8068725628456673,0.9619235119402324,0.03333333333333333,0.022222222222222223,0.0273972602739726,0.028310502283105023,22
297,7524,169,168,0.022328548644338118,0.022748762178548265,-0.24446260179665805,0.8068725628456673,0.9619235119402324,0.0,0.011111111111111112,0.010958904109589041,0.025570776255707764,86
298,7524,161,158,0.02099946836788942,0.022748762178548265,-1.0176657376451654,0.30883683508398074,0.9157596050401668,0.03333333333333333,0.022222222222222223,0.010958904109589041,0.017351598173515982,14
299,7524,165,163,0.02166400850611377,0.022748762178548265,-0.6310641697209107,0.5279985676852266,0.9371331300381368,0.06666666666666667,0.044444444444444446,0.019178082191780823,0.0273972602739726,7
300,7524,172,172,0.022860180754917598,0.022748762178548265,0.06481865254274569,0.9483183900985951,0.9786567493277555,0.06666666666666667,0.03333333333333333,0.019178082191780823,0.0273972602739726,0
301,7524,165,163,0.02166400850611377,0.022748762178548265,-0.6310641697209107,0.5279985676852266,0.9371331300381368,0.0,0.0,0.0273972602739726,0.0228310502283105,149
302,7524,161,155,0.02060074428495481,0.022748762178548265,-1.249626678399718,0.21143595285271616,0.9136596251577292,0.0,0.011111111111111112,0.03561643835616438,0.024657534246575342,81
303,7524,175,174,0.023125996810207338,0.022748762178548265,0.21945927971244755,0.8262922967566596,0.9619235119402324,0.0,0.011111111111111112,0.0273972602739726,0.02009132420091324,77
304,7524,143,140,0.018607123870281767,0.022748762178548265,-2.409431382172478,0.01597740022640222,0.6579112359286374,0.0,0.011111111111111112,0.01643835616438356,0.017351598173515982,85
305,7524,158,158,0.02099946836788942,0.022748762178548265,-1.0176657376451654,0.30883683508398074,0.9157596050401668,0.03333333333333333,0.03333333333333333,0.024657534246575342,0.0228310502283105,16
306,7524,173,172,0.022860180754917598,0.022748762178548265,0.06481865254274569,0.9483183900985951,0.9786567493277555,0.0,0.011111111111111112,0.01643835616438356,0.026484018264840183,63
307,7524,181,181,0.024056353003721425,0.022748762178548265,0.760701474806402,0.44683539373331865,0.9251250387853388,0.0,0.011111111111111112,0.021917808219178082,0.024657534246575342,53
308,7524,163,161,0.02139819245082403,0.022748762178548265,-0.7857047968906126,0.4320404523133071,0.9251250387853388,0.03333333333333333,0.022222222222222223,0.03287671232876712,0.026484018264840183,4
309,7524,187,187,0.024853801169590642,0.022748762178548265,1.2246233563155056,0.2207171636284594,0.9136596251577292,0.0,0.0,0.021917808219178082,0.021917808219178082,145
310,7524,208,205,0.0272461456671983,0.022748762178548265,2.6163890008428203,0.008886525231495402,0.6347518022496715,0.06666666666666667,0.03333333333333333,0.030136986301369864,0.026484018264840183,7
311,7524,181,179,0.023790536948431685,0.022748762178548265,0.6060608476367002,0.5444743485521575,0.9371331300381368,0.0,0.0,0.019178082191780823,0.023744292237442923,100
312,7524,168,167,0.022195640616693248,0.022748762178548265,-0.321782915381509,0.7476171580398849,0.9488054283711327,0.0,0.011111111111111112,0.030136986301369864,0.026484018264840183,63
313,7524,163,163,0.02166400850611377,0.022748762178548265,-0.6310641697209107,0.5279985676852266,0.9371331300381368,0.03333333333333333,0.022222222222222223,0.021917808219178082,0.0273972602739726,16
314,7524,178,177,0.023524720893141945,0.022748762178548265,0.4514202204669983,0.6516867125447903,0.9444399839638302,0.06666666666666667,0.044444444444444446,0.0273972602739726,0.0273972602739726,6
315,7524,151,150,0.019936204146730464,0.022748762178548265,-1.6362282463239708,0.10179182687627489,0.880188878066903,0.0,0.0,0.005479452054794521,0.015525114155251141,245
316,7524,174,170,0.022594364699627858,0.022748762178548265,-0.08982197462695618,0.928428685545224,0.9786567493277555,0.03333333333333333,0.022222222222222223,0.024657534246575342,0.026484018264840183,7
317,7524,180,176,0.023391812865497075,0.022748762178548265,0.3740999068821474,0.7083299879728727,0.9444399839638302,0.03333333333333333,0.022222222222222223,0.021917808219178082,0.0273972602739726,3
318,7524,178,178,0.023657628920786815,0.022748762178548265,0.5287405340518493,0.5969854544530353,0.9444399839638302,0.03333333333333333,0.022222222222222223,0.024657534246575342,0.028310502283105023,10
319,7524,185,179,0.023790536948431685,0.022748762178548265,0.6060608476367002,0.5444743485521575,0.9371331300381368,0.03333333333333333,0.022222222222222223,0.010958904109589041,0.0228310502283105,25
320,7524,195,192,0.025518341307814992,0.022748762178548265,1.6112249242397603,0.10713070723847182,0.880188878066903,0.0,0.011111111111111112,0.0136986301369863,0.02009132420091324,77
321,7524,160,157,0.02086656034024455,0.022748762178548265,-1.0949860512300162,0.2735227475104508,0.9157596050401668,0.03333333333333333,0.044444444444444446,0.021917808219178082,0.021917808219178082,19
322,7524,191,188,0.024986709197235512,0.022748762178548265,1.3019436699003566,0.1929356425598791,0.9058011387787752,0.1,0.03333333333333333,0.01643835616438356,0.023744292237442923,7
323,7524,162,161,0.02139819245082403,0.022748762178548265,-0.7857047968906126,0.4320404523133071,0.9251250387853388,0.0,0.011111111111111112,0.019178082191780823,0.01643835616438356,70
324,7524,164,164,0.021796916533758637,0.022748762178548265,-0.5537438561360618,0.5797541566127147,0.9444399839638302,0.03333333333333333,0.022222222222222223,0.01643835616438356,0.0182648401826484,23
325,7524,160,159,0.02113237639553429,0.022748762178548265,-0.9403454240603144,0.34704040673140024,0.9157596050401668,0.03333333333333333,0.011111111111111112,0.0273972602739726,0.0228310502283105,13
326,7524,189,187,0.024853801169590642,0.022748762178548265,1.2246233563155056,0.2207171636284594,0.9136596251577292,0.03333333333333333,0.03333333333333333,0.021917808219178082,0.028310502283105023,4
327,7524,171,167,0.022195640616693248,0.022748762178548265,-0.321782915381509,0.7476171580398849,0.9488054283711327,0.06666666666666667,0.05555555555555555,0.024657534246575342,0.021004566210045664,7
328,7524,158,157,0.02086656034024455,0.022748762178548265,-1.0949860512300162,0.2735227475104508,0.9157596050401668,0.0,0.03333333333333333,0.021917808219178082,0.0182648401826484,41
329,7524,179,174,0.023125996810207338,0.022748762178548265,0.21945927971244755,0.8262922967566596,0.9619235119402324,0.06666666666666667,0.044444444444444446,0.024657534246575342,0.0228310502283105,0
330,7524,183,177,0.023524720893141945,0.022748762178548265,0.4514202204669983,0.6516867125447903,0.9444399839638302,0.0,0.011111111111111112,0.030136986301369864,0.025570776255707764,67
331,7524,184,184,0.024455077086656035,0.022748762178548265,0.9926624155609549,0.32087449673070356,0.9157596050401668,0.0,0.03333333333333333,0.0273972602739726,0.023744292237442923,34
332,7524,162,160,0.02126528442317916,0.022748762178548265,-0.8630251104754635,0.3881236610153489,0.9157596050401668,0.03333333333333333,0.022222222222222223,0.019178082191780823,0.0228310502283105,6
333,7524,159,159,0.02113237639553429,0.022748762178548265,-0.9403454240603144,0.34704040673140024,0.9157596050401668,0.0,0.011111111111111112,0.0136986301369863,0.017351598173515982,84
334,7524,167,166,0.022062732589048378,0.022748762178548265,-0.3991032289663599,0.6898171431586075,0.9444399839638302,0.0,0.0,0.01643835616438356,0.019178082191780823,114
335,7524,180,178,0.023657628920786815,0.022748762178548265,0.5287405340518493,0.5969854544530353,0.9444399839638302,0.03333333333333333,0.022222222222222223,0.019178082191780823,0.023744292237442923,24
336,7524,187,184,0.024455077086656035,0.022748762178548265,0.9926624155609549,0.32087449673070356,0.9157596050401668,0.0,0.022222222222222223,0.03287671232876712,0.0273972602739726,35
337,7524,173,171,0.022727272727272728,0.022748762178548265,-0.012501661042105249,0.9900253774956238,0.9900253774956238,0.03333333333333333,0.022222222222222223,0.0136986301369863,0.021004566210045664,27
338,7524,190,190,0.025252525252525252,0.022748762178548265,1.4565842970700584,0.14523116488103902,0.880188878066903,0.0,0.011111111111111112,0.010958904109589041,0.0182648401826484,71
339,7524,172,170,0.022594364699627858,0.022748762178548265,-0.08982197462695618,0.928428685545224,0.9786567493277555,0.03333333333333333,0.011111111111111112,0.01643835616438356,0.023744292237442923,27
340,7524,175,174,0.023125996810207338,0.022748762178548265,0.21945927971244755,0.8262922967566596,0.9619235119402324,0.0,0.03333333333333333,0.019178082191780823,0.0228310502283105,38
341,7524,185,184,0.024455077086656035,0.022748762178548265,0.9926624155609549,0.32087449673070356,0.9157596050401668,0.0,0.03333333333333333,0.0273972602739726,0.029223744292237442,39
342,7524,164,162,0.0215311004784689,0.022748762178548265,-0.7083844833057616,0.4787065256457201,0.9362992820840972,0.0,0.022222222222222223,0.019178082191780823,0.021004566210045664,57
343,7524,169,165,0.021929824561403508,0.022748762178548265,-0.47642354255121083,0.6337726656374918,0.9444399839638302,0.03333333333333333,0.011111111111111112,0.01643835616438356,0.01643835616438356,23
344,7524,223,218,0.028973950026581607,0.022748762178548265,3.6215530774458804,0.0002928397067695608,0.29283970676956084,0.03333333333333333,0.011111111111111112,0.030136986301369864,0.026484018264840183,3
345,7524,174,172,0.022860180754917598,0.022748762178548265,0.06481865254274569,0.9483183900985951,0.9786567493277555,0.03333333333333333,0.03333333333333333,0.019178082191780823,0.0182648401826484,5
346,7524,171,167,0.022195640616693248,0.022748762178548265,-0.321782915381509,0.7476171580398849,0.9488054283711327,0.03333333333333333,0.022222222222222223,0.021917808219178082,0.021917808219178082,29
347,7524,176,175,0.023258904837852205,0.022748762178548265,0.2967795932972965,0.7666347861238751,0.9488054283711327,0.0,0.0,0.01643835616438356,0.02009132420091324,202
348,7524,165,162,0.0215311004784689,0.022748762178548265,-0.7083844833057616,0.4787065256457201,0.9362992820840972,0.03333333333333333,0.022222222222222223,0.019178082191780823,0.023744292237442923,21
349,7524,176,175,0.023258904837852205,0.022748762178548265,0.2967795932972965,0.7666347861238751,0.9488054283711327,0.0,0.011111111111111112,0.021917808219178082,0.025570776255707764,38
350,7524,141,139,0.018474215842636896,0.022748762178548265,-2.486751695757329,0.01289153417264787,0.6579112359286374,0.06666666666666667,0.044444444444444446,0.01643835616438356,0.02009132420091324,10
351,7524,143,142,0.018872939925571503,0.022748762178548265,-2.2547907550027784,0.02414646585050554,0.6779357392624937,0.0,0.022222222222222223,0.010958904109589041,0.015525114155251141,52
352,7524,166,161,0.02139819245082403,0.022748762178548265,-0.7857047968906126,0.4320404523133071,0.9251250387853388,0.0,0.03333333333333333,0.0273972602739726,0.0228310502283105,64
353,7524,154,152,0.020202020202020204,0.022748762178548265,-1.481587619154269,0.13845005533176702,0.880188878066903,0.03333333333333333,0.03333333333333333,0.021917808219178082,0.023744292237442923,26
354,7524,176,172,0.022860180754917598,0.022748762178548265,0.06481865254274569,0.9483183900985951,0.9786567493277555,0.03333333333333333,0.03333333333333333,0.01643835616438356,0.014611872146118721,29
355,7524,168,168,0.022328548644338118,0.022748762178548265,-0.24446260179665805,0.8068725628456673,0.9619235119402324,0.0,0.022222222222222223,0.024657534246575342,0.02009132420091324,75
356,7524,176,175,0.023258904837852205,0.022748762178548265,0.2967795932972965,0.7666347861238751,0.9488054283711327,0.0,0.03333333333333333,0.0273972602739726,0.0319634703196347,41
357,7524,151,149,0.019803296119085594,0.022748762178548265,-1.7135485599088218,0.08661166775367204,0.880188878066903,0.03333333333333333,0.022222222222222223,0.021917808219178082,0.0182648401826484,23
358,7524,184,181,0.024056353003721425,0.022748762178548265,0.760701474806402,0.44683539373331865,0.9251250387853388,0.0,0.022222222222222223,0.03561643835616438,0.028310502283105023,53
359,7524,159,159,0.02113237639553429,0.022748762178548265,-0.9403454240603144,0.34704040673140024,0.9157596050401668,0.0,0.03333333333333333,0.0136986301369863,0.0182648401826484,47
360,7524,199,195,0.025917065390749602,0.022748762178548265,1.8431858649943131,0.06530187795208853,0.880188878066903,0.03333333333333333,0.044444444444444446,0.03287671232876712,0.025570776255707764,3
361,7524,157,155,0.02060074428495481,0.022748762178548265,-1.249626678399718,0.21143595285271616,0.9136596251577292,0.06666666666666667,0.022222222222222223,0.024657534246575342,0.02009132420091324,19
362,7524,163,161,0.02139819245082403,0.022748762178548265,-0.7857047968906126,0.4320404523133071,0.9251250387853388,0.0,0.011111111111111112,0.024657534246575342,0.030136986301369864,37
363,7524,175,173,0.022993088782562468,0.022748762178548265,0.1421389661275966,0.8869702401071115,0.9651471600730266,0.03333333333333333,0.022222222222222223,0.03287671232876712,0.029223744292237442,1
364,7524,167,166,0.022062732589048378,0.022748762178548265,-0.3991032289663599,0.6898171431586075,0.9444399839638302,0.0,0.011111111111111112,0.024657534246575342,0.02009132420091324,34
365,7524,187,182,0.024189261031366295,0.022748762178548265,0.838021788391253,0.40201846661263324,0.9157596050401668,0.0,0.022222222222222223,0.0273972602739726,0.025570776255707764,35
366,7524,157,156,0.02073365231259968,0.022748762178548265,-1.1723063648148673,0.24107407714027862,0.9136596251577292,0.0,0.022222222222222223,0.019178082191780823,0.02009132420091324,40
367,7524,170,168,0.022328548644338118,0.022748762178548265,-0.24446260179665805,0.8068725628456673,0.9619235119402324,0.0,0.022222222222222223,0.00821917808219178,0.019178082191780823,53
368,7524,192,191,0.025385433280170122,0.022748762178548265,1.5339046106549095,0.1250531215541028,0.880188878066903,0.06666666666666667,0.03333333333333333,0.03561643835616438,0.024657534246575342,16
369,7524,190,187,0.024853801169590642,0.022748762178548265,1.2246233563155056,0.2207171636284594,0.9136596251577292,0.06666666666666667,0.03333333333333333,0.030136986301369864,0.03561643835616438,13
370,7524,193,193,0.025651249335459862,0.022748762178548265,1.6885452378246113,0.09130661272941593,0.880188878066903,0.0,0.03333333333333333,0.0410958904109589,0.034703196347031964,41
371,7524,180,179,0.023790536948431685,0.022748762178548265,0.6060608476367002,0.5444743485521575,0.9371331300381368,0.0,0.0,0.01643835616438356,0.021917808219178082,121
372,7524,180,175,0.023258904837852205,0.022748762178548265,0.2967795932972965,0.7666347861238751,0.9488054283711327,0.0,0.011111111111111112,0.01643835616438356,0.01643835616438356,56
373,7524,171,171,0.022727272727272728,0.022748762178548265,-0.012501661042105249,0.9900253774956238,0.9900253774956238,0.0,0.03333333333333333,0.01643835616438356,0.015525114155251141,72
374,7524,159,156,0.02073365231259968,0.022748762178548265,-1.1723063648148673,0.24107407714027862,0.9136596251577292,0.0,0.011111111111111112,0.024657534246575342,0.015525114155251141,74
375,7524,206,202,0.02684742158426369,0.022748762178548265,2.3844280600882675,0.017105692134144573,0.6579112359286374,0.03333333333333333,0.011111111111111112,0.01643835616438356,0.025570776255707764,26
376,7524,181,178,0.023657628920786815,0.022748762178548265,0.5287405340518493,0.5969854544530353,0.9444399839638302,0.0,0.022222222222222223,0.01643835616438356,0.02009132420091324,42
377,7524,182,178,0.023657628920786815,0.022748762178548265,0.5287405340518493,0.5969854544530353,0.9444399839638302,0.0,0.011111111111111112,0.019178082191780823,0.015525114155251141,64
378,7524,177,174,0.023125996810207338,0.022748762178548265,0.21945927971244755,0.8262922967566596,0.9619235119402324,0.0,0.011111111111111112,0.01643835616438356,0.0182648401826484,68
379,7524,169,168,0.022328548644338118,0.022748762178548265,-0.24446260179665805,0.8068725628456673,0.9619235119402324,0.06666666666666667,0.03333333333333333,0.0136986301369863,0.025570776255707764,7
380,7524,184,184,0.024455077086656035,0.022748762178548265,0.9926624155609549,0.32087449673070356,0.9157596050401668,0.0,0.0,0.021917808219178082,0.028310502283105023,104
381,7524,170,168,0.022328548644338118,0.022748762178548265,-0.24446260179665805,0.8068725628456673,0.9619235119402324,0.1,0.044444444444444446,0.030136986301369864,0.025570776255707764,1
382,7524,189,186,0.024720893141945772,0.022748762178548265,1.1473030427306548,0.25125639691837554,0.9136596251577292,0.0,0.022222222222222223,0.019178082191780823,0.026484018264840183,33
383,7524,149,149,0.019803296119085594,0.022748762178548265,-1.7135485599088218,0.08661166775367204,0.880188878066903,0.03333333333333333,0.011111111111111112,0.021917808219178082,0.021004566210045664,25
384,7524,171,171,0.022727272727272728,0.022748762178548265,-0.012501661042105249,0.9900253774956238,0.9900253774956238,0.03333333333333333,0.044444444444444446,0.024657534246575342,0.02009132420091324,8
385,7524,177,177,0.023524720893141945,0.022748762178548265,0.4514202204669983,0.6516867125447903,0.9444399839638302,0.0,0.03333333333333333,0.0273972602739726,0.021004566210045664,32
386,7524,182,178,0.023657628920786815,0.022748762178548265,0.5287405340518493,0.5969854544530353,0.9444399839638302,0.0,0.0,0.00821917808219178,0.019178082191780823,227
387,7524,161,159,0.02113237639553429,0.022748762178548265,-0.9403454240603144,0.34704040673140024,0.9157596050401668,0.0,0.011111111111111112,0.01643835616438356,0.019178082191780823,51
388,7524,189,183,0.024322169059011165,0.022748762178548265,0.9153421019761039,0.3600120631105592,0.9157596050401668,0.0,0.0,0.01643835616438356,0.021917808219178082,93
389,7524,167,165,0.021929824561403508,0.022748762178548265,-0.47642354255121083,0.6337726656374918,0.9444399839638302,0.0,0.03333333333333333,0.024657534246575342,0.028310502283105023,36
390,7524,179,177,0.023524720893141945,0.022748762178548265,0.4514202204669983,0.6516867125447903,0.9444399839638302,0.03333333333333333,0.011111111111111112,0.01643835616438356,0.025570776255707764,24
391,7524,169,166,0.022062732589048378,0.022748762178548265,-0.3991032289663599,0.6898171431586075,0.9444399839638302,0.0,0.022222222222222223,0.03287671232876712,0.028310502283105023,54
392,7524,153,151,0.020069112174375334,0.022748762178548265,-1.55890793273912,0.11901817251870783,0.880188878066903,0.03333333333333333,0.03333333333333333,0.030136986301369864,0.024657534246575342,20
393,7524,185,183,0.024322169059011165,0.022748762178548265,0.9153421019761039,0.3600120631105592,0.9157596050401668,0.0,0.022222222222222223,0.01643835616438356,0.021917808219178082,70
394,7524,162,162,0.0215311004784689,0.022748762178548265,-0.7083844833057616,0.4787065256457201,0.9362992820840972,0.03333333333333333,0.03333333333333333,0.0273972602739726,0.025570776255707764,27
395,7524,160,159,0.02113237639553429,0.022748762178548265,-0.9403454240603144,0.34704040673140024,0.9157596050401668,0.0,0.03333333333333333,0.030136986301369864,0.0273972602739726,41
396,7524,187,187,0.024853801169590642,0.022748762178548265,1.2246233563155056,0.2207171636284594,0.9136596251577292,0.0,0.022222222222222223,0.03287671232876712,0.028310502283105023,45
397,7524,156,152,0.020202020202020204,0.022748762178548265,-1.481587619154269,0.13845005533176702,0.880188878066903,0.0,0.0,0.01643835616438356,0.017351598173515982,111
398,7524,169,168,0.022328548644338118,0.022748762178548265,-0.24446260179665805,0.8068725628456673,0.9619235119402324,0.03333333333333333,0.03333333333333333,0.0273972602739726,0.026484018264840183,11
399,7524,182,180,0.023923444976076555,0.022748762178548265,0.6833811612215511,0.49436602094040333,0.9362992820840972,0.0,0.011111111111111112,0.019178082191780823,0.0228310502283105,67
400,7524,156,154,0.02046783625730994,0.022748762178548265,-1.3269469919845691,0.18452621807870678,0.9058011387787752,0.0,0.011111111111111112,0.0136986301369863,0.011872146118721462,38
401,7524,185,181,0.024056353003721425,0.022748762178548265,0.760701474806402,0.44683539373331865,0.9251250387853388,0.0,0.044444444444444446,0.021917808219178082,0.02009132420091324,36
402,7524,180,179,0.023790536948431685,0.022748762178548265,0.6060608476367002,0.5444743485521575,0.9371331300381368,0.0,0.022222222222222223,0.0273972602739726,0.0228310502283105,37
403,7524,193,193,0.025651249335459862,0.022748762178548265,1.6885452378246113,0.09130661272941593,0.880188878066903,0.03333333333333333,0.011111111111111112,0.024657534246575342,0.0228310502283105,18
404,7524,162,162,0.0215311004784689,0.022748762178548265,-0.7083844833057616,0.4787065256457201,0.9362992820840972,0.0,0.0,0.019178082191780823,0.02009132420091324,92
405,7524,191,190,0.025252525252525252,0.022748762178548265,1.4565842970700584,0.14523116488103902,0.880188878066903,0.03333333333333333,0.011111111111111112,0.021917808219178082,0.021917808219178082,2
406,7524,151,148,0.019670388091440724,0.022748762178548265,-1.7908688734936726,0.07331433968759271,0.880188878066903,0.06666666666666667,0.022222222222222223,0.019178082191780823,0.01643835616438356,10
